ate,open,high,low,close,volume,barCount,average
2022-01-27 13:39:00,22.75,22.765,22.71,22.74,-1,-1,-1.0
2022-01-27 13:40:00,22.74,22.74,22.73,22.73,-1,-1,-1.0
2022-01-27 13:41:00,22.73,22.735,22.73,22.735,-1,-1,-1.0
2022-01-27 13:42:00,22.735,22.735,22.73,22.735,-1,-1,-1.0
2022-01-27 13:43:00,22.735,22.745,22.735,22.745,-1,-1,-1.0
2022-01-27 13:44:00,22.745,22.745,22.745,22.745,-1,-1,-1.0
2022-01-27 13:45:00,22.745,22.755,22.745,22.755,-1,-1,-1.0
2022-01-27 13:46:00,22.755,22.775,22.755,22.775,-1,-1,-1.0
2022-01-27 13:47:00,22.775,22.775,22.765,22.765,-1,-1,-1.0
2022-01-27 13:48:00,22.765,22.765,22.75,22.755,-1,-1,-1.0
2022-01-27 13:49:00,22.755,22.755,22.755,22.755,-1,-1,-1.0
2022-01-27 13:50:00,22.755,22.755,22.755,22.755,-1,-1,-1.0
2022-01-27 13:51:00,22.755,22.78,22.755,22.78,-1,-1,-1.0
2022-01-27 13:52:00,22.78,22.79,22.775,22.785,-1,-1,-1.0
2022-01-27 13:53:00,22.785,22.81,22.785,22.81,-1,-1,-1.0
2022-01-27 13:54:00,22.81,22.86,22.785,22.845,-1,-1,-1.0
2022-01-27 13:55:00,22.845,22.87,22.825,22.87,-1,-1,-1.0
2022-01-27 13:56:00,22.87,22.87,22.83,22.835,-1,-1,-1.0
2022-01-27 13:57:00,22.835,22.845,22.835,22.845,-1,-1,-1.0
2022-01-27 13:58:00,22.845,22.865,22.82,22.825,-1,-1,-1.0
2022-01-27 13:59:00,22.825,22.865,22.825,22.85,-1,-1,-1.0
2022-01-27 14:00:00,22.85,22.85,22.82,22.83,-1,-1,-1.0
2022-01-27 14:01:00,22.83,22.835,22.82,22.83,-1,-1,-1.0
2022-01-27 14:02:00,22.83,22.83,22.76,22.76,-1,-1,-1.0
2022-01-27 14:03:00,22.76,22.79,22.735,22.79,-1,-1,-1.0
2022-01-27 14:04:00,22.79,22.81,22.79,22.8,-1,-1,-1.0
2022-01-27 14:05:00,22.8,22.8,22.785,22.785,-1,-1,-1.0
2022-01-27 14:06:00,22.785,22.785,22.755,22.755,-1,-1,-1.0
2022-01-27 14:07:00,22.755,22.785,22.75,22.765,-1,-1,-1.0
2022-01-27 14:08:00,22.765,22.765,22.725,22.73,-1,-1,-1.0
2022-01-27 14:09:00,22.73,22.74,22.71,22.74,-1,-1,-1.0
2022-01-27 14:10:00,22.74,22.795,22.74,22.79,-1,-1,-1.0
2022-01-27 14:11:00,22.79,22.835,22.785,22.835,-1,-1,-1.0
2022-01-27 14:12:00,22.835,22.835,22.835,22.835,-1,-1,-1.0
2022-01-27 14:13:00,22.835,22.835,22.835,22.835,-1,-1,-1.0
2022-01-27 14:14:00,22.835,22.84,22.835,22.84,-1,-1,-1.0
2022-01-27 14:15:00,22.84,22.845,22.835,22.845,-1,-1,-1.0
2022-01-27 14:16:00,22.845,22.865,22.845,22.86,-1,-1,-1.0
2022-01-27 14:17:00,22.86,22.86,22.83,22.835,-1,-1,-1.0
2022-01-27 14:18:00,22.835,22.865,22.83,22.865,-1,-1,-1.0
2022-01-27 14:19:00,22.865,22.865,22.825,22.835,-1,-1,-1.0
2022-01-27 14:20:00,22.835,22.835,22.825,22.825,-1,-1,-1.0
2022-01-27 14:21:00,22.825,22.83,22.825,22.83,-1,-1,-1.0
2022-01-27 14:22:00,22.83,22.83,22.825,22.825,-1,-1,-1.0
2022-01-27 14:23:00,22.825,22.825,22.77,22.775,-1,-1,-1.0
2022-01-27 14:24:00,22.775,22.775,22.74,22.755,-1,-1,-1.0
2022-01-27 14:25:00,22.755,22.765,22.755,22.765,-1,-1,-1.0
2022-01-27 14:26:00,22.765,22.79,22.765,22.765,-1,-1,-1.0
2022-01-27 14:27:00,22.765,22.775,22.765,22.775,-1,-1,-1.0
2022-01-27 14:28:00,22.775,22.775,22.76,22.76,-1,-1,-1.0
2022-01-27 14:29:00,22.76,22.765,22.76,22.76,-1,-1,-1.0
2022-01-27 14:30:00,22.76,22.76,22.76,22.76,-1,-1,-1.0
2022-01-27 14:31:00,22.76,22.76,22.76,22.76,-1,-1,-1.0
2022-01-27 14:32:00,22.76,22.76,22.74,22.74,-1,-1,-1.0
2022-01-27 14:33:00,22.74,22.74,22.715,22.715,-1,-1,-1.0
2022-01-27 14:34:00,22.715,22.725,22.715,22.725,-1,-1,-1.0
2022-01-27 14:35:00,22.725,22.725,22.72,22.72,-1,-1,-1.0
2022-01-27 14:36:00,22.72,22.74,22.685,22.74,-1,-1,-1.0
2022-01-27 14:37:00,22.74,22.74,22.725,22.725,-1,-1,-1.0
2022-01-27 14:38:00,22.725,22.73,22.725,22.73,-1,-1,-1.0
2022-01-27 14:39:00,22.73,22.73,22.71,22.71,-1,-1,-1.0
2022-01-27 14:40:00,22.71,22.72,22.71,22.715,-1,-1,-1.0
2022-01-27 14:41:00,22.715,22.725,22.715,22.72,-1,-1,-1.0
2022-01-27 14:42:00,22.72,22.72,22.705,22.71,-1,-1,-1.0
2022-01-27 14:43:00,22.71,22.715,22.71,22.715,-1,-1,-1.0
2022-01-27 14:44:00,22.715,22.715,22.71,22.71,-1,-1,-1.0
2022-01-27 14:45:00,22.71,22.71,22.695,22.695,-1,-1,-1.0
2022-01-27 14:46:00,22.695,22.705,22.685,22.705,-1,-1,-1.0
2022-01-27 14:47:00,22.705,22.75,22.705,22.745,-1,-1,-1.0
2022-01-27 14:48:00,22.745,22.745,22.745,22.745,-1,-1,-1.0
2022-01-27 14:49:00,22.745,22.745,22.745,22.745,-1,-1,-1.0
2022-01-27 14:50:00,22.745,22.745,22.745,22.745,-1,-1,-1.0
2022-01-27 14:51:00,22.745,22.745,22.715,22.74,-1,-1,-1.0
2022-01-27 14:52:00,22.74,22.785,22.735,22.785,-1,-1,-1.0
2022-01-27 14:53:00,22.785,22.82,22.785,22.82,-1,-1,-1.0
2022-01-27 14:54:00,22.82,22.845,22.8,22.835,-1,-1,-1.0
2022-01-27 14:55:00,22.835,22.845,22.835,22.845,-1,-1,-1.0
2022-01-27 14:56:00,22.845,22.845,22.79,22.795,-1,-1,-1.0
2022-01-27 14:57:00,22.795,22.865,22.795,22.86,-1,-1,-1.0
2022-01-27 14:58:00,22.86,22.865,22.86,22.86,-1,-1,-1.0
2022-01-27 14:59:00,22.86,22.885,22.82,22.855,-1,-1,-1.0
2022-01-27 15:00:00,22.855,22.855,22.78,22.785,-1,-1,-1.0
2022-01-27 15:01:00,22.785,22.79,22.785,22.79,-1,-1,-1.0
2022-01-27 15:02:00,22.79,22.79,22.77,22.77,-1,-1,-1.0
2022-01-27 15:03:00,22.77,22.8,22.75,22.775,-1,-1,-1.0
2022-01-27 15:04:00,22.775,22.78,22.775,22.775,-1,-1,-1.0
2022-01-27 15:05:00,22.775,22.78,22.745,22.75,-1,-1,-1.0
2022-01-27 15:06:00,22.75,22.78,22.745,22.745,-1,-1,-1.0
2022-01-27 15:07:00,22.745,22.805,22.72,22.8,-1,-1,-1.0
2022-01-27 15:08:00,22.8,22.8,22.755,22.79,-1,-1,-1.0
2022-01-27 15:09:00,22.79,22.81,22.78,22.795,-1,-1,-1.0
2022-01-27 15:10:00,22.795,22.835,22.795,22.805,-1,-1,-1.0
2022-01-27 15:11:00,22.805,22.815,22.795,22.815,-1,-1,-1.0
2022-01-27 15:12:00,22.815,22.815,22.81,22.81,-1,-1,-1.0
2022-01-27 15:13:00,22.81,22.81,22.805,22.805,-1,-1,-1.0
2022-01-27 15:14:00,22.805,22.81,22.765,22.77,-1,-1,-1.0
2022-01-27 15:15:00,22.77,22.845,22.77,22.815,-1,-1,-1.0
2022-01-27 15:16:00,22.815,22.85,22.81,22.81,-1,-1,-1.0
2022-01-27 15:17:00,22.81,22.81,22.775,22.805,-1,-1,-1.0
2022-01-27 15:18:00,22.805,22.81,22.785,22.79,-1,-1,-1.0
2022-01-27 15:19:00,22.79,22.82,22.775,22.82,-1,-1,-1.0
2022-01-27 15:20:00,22.82,22.88,22.82,22.85,-1,-1,-1.0
2022-01-27 15:21:00,22.85,22.85,22.835,22.835,-1,-1,-1.0
2022-01-27 15:22:00,22.835,22.845,22.82,22.84,-1,-1,-1.0
2022-01-27 15:23:00,22.84,22.92,22.84,22.89,-1,-1,-1.0
2022-01-27 15:24:00,22.89,22.9,22.865,22.895,-1,-1,-1.0
2022-01-27 15:25:00,22.895,22.9,22.865,22.87,-1,-1,-1.0
2022-01-27 15:26:00,22.87,22.9,22.87,22.9,-1,-1,-1.0
2022-01-27 15:27:00,22.9,22.925,22.89,22.9,-1,-1,-1.0
2022-01-27 15:28:00,22.9,22.91,22.885,22.885,-1,-1,-1.0
2022-01-27 15:29:00,22.885,22.905,22.88,22.88,-1,-1,-1.0
2022-01-27 15:30:00,22.88,22.935,22.88,22.92,-1,-1,-1.0
2022-01-27 15:31:00,22.92,22.935,22.915,22.915,-1,-1,-1.0
2022-01-27 15:32:00,22.915,22.915,22.845,22.905,-1,-1,-1.0
2022-01-27 15:33:00,22.905,22.905,22.83,22.86,-1,-1,-1.0
2022-01-27 15:34:00,22.86,22.86,22.855,22.855,-1,-1,-1.0
2022-01-27 15:35:00,22.855,22.855,22.83,22.85,-1,-1,-1.0
2022-01-27 15:36:00,22.85,22.85,22.85,22.85,-1,-1,-1.0
2022-01-27 15:37:00,22.85,22.85,22.78,22.79,-1,-1,-1.0
2022-01-27 15:38:00,22.79,22.835,22.765,22.785,-1,-1,-1.0
2022-01-27 15:39:00,22.785,22.855,22.77,22.795,-1,-1,-1.0
2022-01-27 15:40:00,22.795,22.82,22.795,22.82,-1,-1,-1.0
2022-01-27 15:41:00,22.82,22.85,22.82,22.85,-1,-1,-1.0
2022-01-27 15:42:00,22.85,22.87,22.83,22.86,-1,-1,-1.0
2022-01-27 15:43:00,22.86,22.88,22.855,22.88,-1,-1,-1.0
2022-01-27 15:44:00,22.88,22.88,22.845,22.855,-1,-1,-1.0
2022-01-27 15:45:00,22.855,22.86,22.83,22.83,-1,-1,-1.0
2022-01-27 15:46:00,22.83,22.855,22.83,22.855,-1,-1,-1.0
2022-01-27 15:47:00,22.855,22.885,22.855,22.87,-1,-1,-1.0
2022-01-27 15:48:00,22.87,22.87,22.85,22.865,-1,-1,-1.0
2022-01-27 15:49:00,22.865,22.895,22.865,22.88,-1,-1,-1.0
2022-01-27 15:50:00,22.88,22.88,22.88,22.88,-1,-1,-1.0
2022-01-27 15:51:00,22.88,22.895,22.88,22.88,-1,-1,-1.0
2022-01-27 15:52:00,22.88,22.89,22.87,22.875,-1,-1,-1.0
2022-01-27 15:53:00,22.875,22.965,22.875,22.96,-1,-1,-1.0
2022-01-27 15:54:00,22.96,22.965,22.935,22.95,-1,-1,-1.0
2022-01-27 15:55:00,22.95,22.95,22.93,22.93,-1,-1,-1.0
2022-01-27 15:56:00,22.93,22.93,22.93,22.93,-1,-1,-1.0
2022-01-27 15:57:00,22.93,22.95,22.93,22.95,-1,-1,-1.0
2022-01-27 15:58:00,22.95,22.955,22.93,22.935,-1,-1,-1.0
2022-01-27 15:59:00,22.935,22.935,22.91,22.935,-1,-1,-1.0
2022-01-27 16:00:00,22.935,22.955,22.915,22.955,-1,-1,-1.0
2022-01-27 16:01:00,22.955,22.955,22.94,22.945,-1,-1,-1.0
2022-01-27 16:02:00,22.945,22.965,22.945,22.96,-1,-1,-1.0
2022-01-27 16:03:00,22.96,22.975,22.96,22.975,-1,-1,-1.0
2022-01-27 16:04:00,22.975,22.99,22.96,22.965,-1,-1,-1.0
2022-01-27 16:05:00,22.965,23.01,22.965,22.995,-1,-1,-1.0
2022-01-27 16:06:00,22.995,22.995,22.97,22.97,-1,-1,-1.0
2022-01-27 16:07:00,22.97,22.975,22.94,22.975,-1,-1,-1.0
2022-01-27 16:08:00,22.975,23.01,22.975,23.01,-1,-1,-1.0
2022-01-27 16:09:00,23.01,23.015,22.965,22.99,-1,-1,-1.0
2022-01-27 16:10:00,22.99,23.03,22.975,23.015,-1,-1,-1.0
2022-01-27 16:11:00,23.015,23.025,23.01,23.02,-1,-1,-1.0
2022-01-27 16:12:00,23.02,23.035,23.02,23.025,-1,-1,-1.0
2022-01-27 16:13:00,23.025,23.025,23.01,23.025,-1,-1,-1.0
2022-01-27 16:14:00,23.025,23.025,23.005,23.015,-1,-1,-1.0
2022-01-27 16:15:00,23.015,23.02,23.01,23.01,-1,-1,-1.0
2022-01-27 16:16:00,23.01,23.015,23.005,23.01,-1,-1,-1.0
2022-01-27 16:17:00,23.01,23.015,23.005,23.015,-1,-1,-1.0
2022-01-27 16:18:00,23.015,23.015,23.005,23.015,-1,-1,-1.0
2022-01-27 16:19:00,23.015,23.015,22.97,22.995,-1,-1,-1.0
2022-01-27 16:20:00,22.995,23.035,22.995,23.005,-1,-1,-1.0
2022-01-27 16:21:00,23.005,23.035,22.995,23.03,-1,-1,-1.0
2022-01-27 16:22:00,23.03,23.04,23.01,23.04,-1,-1,-1.0
2022-01-27 16:23:00,23.04,23.04,22.99,22.995,-1,-1,-1.0
2022-01-27 16:24:00,22.995,22.995,22.895,22.95,-1,-1,-1.0
2022-01-27 16:25:00,22.95,23.01,22.915,22.995,-1,-1,-1.0
2022-01-27 16:26:00,22.995,22.995,22.915,22.915,-1,-1,-1.0
2022-01-27 16:27:00,22.915,22.965,22.915,22.955,-1,-1,-1.0
2022-01-27 16:28:00,22.955,22.98,22.91,22.965,-1,-1,-1.0
2022-01-27 16:29:00,22.965,23.01,22.785,22.845,-1,-1,-1.0
2022-01-27 16:30:00,22.845,22.91,22.415,22.555,-1,-1,-1.0
2022-01-27 16:31:00,22.555,22.555,21.815,21.935,-1,-1,-1.0
2022-01-27 16:32:00,21.935,22.06,21.835,22.045,-1,-1,-1.0
2022-01-27 16:33:00,22.045,22.155,21.935,22.15,-1,-1,-1.0
2022-01-27 16:34:00,22.15,22.155,21.825,21.825,-1,-1,-1.0
2022-01-27 16:35:00,21.825,21.965,21.765,21.78,-1,-1,-1.0
2022-01-27 16:36:00,21.78,21.87,21.655,21.855,-1,-1,-1.0
2022-01-27 16:37:00,21.855,21.885,21.655,21.725,-1,-1,-1.0
2022-01-27 16:38:00,21.725,21.795,21.585,21.785,-1,-1,-1.0
2022-01-27 16:39:00,21.785,21.865,21.675,21.815,-1,-1,-1.0
2022-01-27 16:40:00,21.815,21.985,21.815,21.825,-1,-1,-1.0
2022-01-27 16:41:00,21.825,21.845,21.705,21.825,-1,-1,-1.0
2022-01-27 16:42:00,21.825,21.945,21.755,21.915,-1,-1,-1.0
2022-01-27 16:43:00,21.915,21.965,21.855,21.935,-1,-1,-1.0
2022-01-27 16:44:00,21.935,21.975,21.845,21.855,-1,-1,-1.0
2022-01-27 16:45:00,21.855,21.945,21.825,21.855,-1,-1,-1.0
2022-01-27 16:46:00,21.855,21.885,21.765,21.885,-1,-1,-1.0
2022-01-27 16:47:00,21.885,21.975,21.825,21.965,-1,-1,-1.0
2022-01-27 16:48:00,21.965,22.075,21.965,22.035,-1,-1,-1.0
2022-01-27 16:49:00,22.035,22.095,22.035,22.075,-1,-1,-1.0
2022-01-27 16:50:00,22.075,22.115,21.985,22.095,-1,-1,-1.0
2022-01-27 16:51:00,22.095,22.145,21.985,22.045,-1,-1,-1.0
2022-01-27 16:52:00,22.045,22.145,21.96,22.145,-1,-1,-1.0
2022-01-27 16:53:00,22.145,22.225,22.115,22.125,-1,-1,-1.0
2022-01-27 16:54:00,22.125,22.295,22.125,22.265,-1,-1,-1.0
2022-01-27 16:55:00,22.265,22.435,22.265,22.375,-1,-1,-1.0
2022-01-27 16:56:00,22.375,22.405,22.195,22.195,-1,-1,-1.0
2022-01-27 16:57:00,22.195,22.255,22.175,22.195,-1,-1,-1.0
2022-01-27 16:58:00,22.195,22.245,22.135,22.225,-1,-1,-1.0
2022-01-27 16:59:00,22.225,22.255,22.115,22.185,-1,-1,-1.0
2022-01-27 17:00:00,22.185,22.23,22.055,22.065,-1,-1,-1.0
2022-01-27 17:01:00,22.065,22.265,22.045,22.205,-1,-1,-1.0
2022-01-27 17:02:00,22.205,22.285,22.175,22.275,-1,-1,-1.0
2022-01-27 17:03:00,22.275,22.295,22.165,22.205,-1,-1,-1.0
2022-01-27 17:04:00,22.205,22.375,22.195,22.375,-1,-1,-1.0
2022-01-27 17:05:00,22.375,22.385,22.305,22.345,-1,-1,-1.0
2022-01-27 17:06:00,22.345,22.375,22.295,22.365,-1,-1,-1.0
2022-01-27 17:07:00,22.365,22.435,22.365,22.375,-1,-1,-1.0
2022-01-27 17:08:00,22.375,22.515,22.335,22.48,-1,-1,-1.0
2022-01-27 17:09:00,22.48,22.485,22.385,22.395,-1,-1,-1.0
2022-01-27 17:10:00,22.395,22.405,22.285,22.355,-1,-1,-1.0
2022-01-27 17:11:00,22.355,22.495,22.355,22.435,-1,-1,-1.0
2022-01-27 17:12:00,22.435,22.435,22.375,22.395,-1,-1,-1.0
2022-01-27 17:13:00,22.395,22.485,22.375,22.445,-1,-1,-1.0
2022-01-27 17:14:00,22.445,22.535,22.425,22.535,-1,-1,-1.0
2022-01-27 17:15:00,22.535,22.545,22.445,22.445,-1,-1,-1.0
2022-01-27 17:16:00,22.445,22.445,22.315,22.345,-1,-1,-1.0
2022-01-27 17:17:00,22.345,22.365,22.265,22.285,-1,-1,-1.0
2022-01-27 17:18:00,22.285,22.325,22.235,22.285,-1,-1,-1.0
2022-01-27 17:19:00,22.285,22.295,22.195,22.235,-1,-1,-1.0
2022-01-27 17:20:00,22.235,22.315,22.165,22.185,-1,-1,-1.0
2022-01-27 17:21:00,22.185,22.245,22.155,22.245,-1,-1,-1.0
2022-01-27 17:22:00,22.245,22.245,22.125,22.135,-1,-1,-1.0
2022-01-27 17:23:00,22.135,22.205,22.115,22.145,-1,-1,-1.0
2022-01-27 17:24:00,22.145,22.165,22.115,22.155,-1,-1,-1.0
2022-01-27 17:25:00,22.155,22.195,22.135,22.185,-1,-1,-1.0
2022-01-27 17:26:00,22.185,22.235,22.125,22.125,-1,-1,-1.0
2022-01-27 17:27:00,22.125,22.175,22.075,22.085,-1,-1,-1.0
2022-01-27 17:28:00,22.085,22.095,21.995,22.015,-1,-1,-1.0
2022-01-27 17:29:00,22.015,22.055,21.955,21.955,-1,-1,-1.0
2022-01-27 17:30:00,21.955,21.965,21.845,21.885,-1,-1,-1.0
2022-01-27 17:31:00,21.885,21.885,21.765,21.785,-1,-1,-1.0
2022-01-27 17:32:00,21.785,21.855,21.775,21.805,-1,-1,-1.0
2022-01-27 17:33:00,21.805,21.925,21.775,21.875,-1,-1,-1.0
2022-01-27 17:34:00,21.875,21.945,21.825,21.865,-1,-1,-1.0
2022-01-27 17:35:00,21.865,21.865,21.775,21.845,-1,-1,-1.0
2022-01-27 17:36:00,21.845,21.845,21.715,21.725,-1,-1,-1.0
2022-01-27 17:37:00,21.725,21.765,21.725,21.755,-1,-1,-1.0
2022-01-27 17:38:00,21.755,21.765,21.665,21.665,-1,-1,-1.0
2022-01-27 17:39:00,21.665,21.665,21.585,21.625,-1,-1,-1.0
2022-01-27 17:40:00,21.625,21.705,21.615,21.645,-1,-1,-1.0
2022-01-27 17:41:00,21.645,21.705,21.605,21.665,-1,-1,-1.0
2022-01-27 17:42:00,21.665,21.715,21.575,21.625,-1,-1,-1.0
2022-01-27 17:43:00,21.625,21.705,21.595,21.685,-1,-1,-1.0
2022-01-27 17:44:00,21.685,21.735,21.605,21.725,-1,-1,-1.0
2022-01-27 17:45:00,21.725,21.725,21.635,21.655,-1,-1,-1.0
2022-01-27 17:46:00,21.655,21.675,21.615,21.665,-1,-1,-1.0
2022-01-27 17:47:00,21.665,21.695,21.615,21.625,-1,-1,-1.0
2022-01-27 17:48:00,21.625,21.625,21.475,21.515,-1,-1,-1.0
2022-01-27 17:49:00,21.515,21.555,21.485,21.495,-1,-1,-1.0
2022-01-27 17:50:00,21.495,21.535,21.475,21.505,-1,-1,-1.0
2022-01-27 17:51:00,21.505,21.555,21.475,21.485,-1,-1,-1.0
2022-01-27 17:52:00,21.485,21.535,21.485,21.515,-1,-1,-1.0
2022-01-27 17:53:00,21.515,21.615,21.51,21.605,-1,-1,-1.0
2022-01-27 17:54:00,21.605,21.605,21.505,21.565,-1,-1,-1.0
2022-01-27 17:55:00,21.565,21.645,21.565,21.605,-1,-1,-1.0
2022-01-27 17:56:00,21.605,21.655,21.585,21.615,-1,-1,-1.0
2022-01-27 17:57:00,21.615,21.755,21.615,21.745,-1,-1,-1.0
2022-01-27 17:58:00,21.745,21.815,21.735,21.805,-1,-1,-1.0
2022-01-27 17:59:00,21.805,21.805,21.735,21.785,-1,-1,-1.0
2022-01-27 18:00:00,21.785,21.845,21.785,21.835,-1,-1,-1.0
2022-01-27 18:01:00,21.835,21.845,21.795,21.825,-1,-1,-1.0
2022-01-27 18:02:00,21.825,21.915,21.825,21.865,-1,-1,-1.0
2022-01-27 18:03:00,21.865,21.895,21.835,21.855,-1,-1,-1.0
2022-01-27 18:04:00,21.855,21.855,21.785,21.805,-1,-1,-1.0
2022-01-27 18:05:00,21.805,21.895,21.805,21.895,-1,-1,-1.0
2022-01-27 18:06:00,21.895,21.895,21.815,21.825,-1,-1,-1.0
2022-01-27 18:07:00,21.825,21.845,21.725,21.735,-1,-1,-1.0
2022-01-27 18:08:00,21.735,21.735,21.635,21.665,-1,-1,-1.0
2022-01-27 18:09:00,21.665,21.695,21.635,21.685,-1,-1,-1.0
2022-01-27 18:10:00,21.685,21.805,21.675,21.765,-1,-1,-1.0
2022-01-27 18:11:00,21.765,21.835,21.765,21.795,-1,-1,-1.0
2022-01-27 18:12:00,21.795,21.825,21.775,21.795,-1,-1,-1.0
2022-01-27 18:13:00,21.795,21.935,21.795,21.905,-1,-1,-1.0
2022-01-27 18:14:00,21.905,21.915,21.835,21.905,-1,-1,-1.0
2022-01-27 18:15:00,21.905,21.915,21.845,21.845,-1,-1,-1.0
2022-01-27 18:16:00,21.845,21.875,21.755,21.795,-1,-1,-1.0
2022-01-27 18:17:00,21.795,21.805,21.755,21.765,-1,-1,-1.0
2022-01-27 18:18:00,21.765,21.765,21.715,21.725,-1,-1,-1.0
2022-01-27 18:19:00,21.725,21.835,21.715,21.805,-1,-1,-1.0
2022-01-27 18:20:00,21.805,21.885,21.795,21.835,-1,-1,-1.0
2022-01-27 18:21:00,21.835,21.935,21.835,21.915,-1,-1,-1.0
2022-01-27 18:22:00,21.915,21.915,21.865,21.895,-1,-1,-1.0
2022-01-27 18:23:00,21.895,21.905,21.865,21.885,-1,-1,-1.0
2022-01-27 18:24:00,21.885,21.885,21.835,21.865,-1,-1,-1.0
2022-01-27 18:25:00,21.865,21.885,21.765,21.775,-1,-1,-1.0
2022-01-27 18:26:00,21.775,21.775,21.715,21.745,-1,-1,-1.0
2022-01-27 18:27:00,21.745,21.825,21.745,21.815,-1,-1,-1.0
2022-01-27 18:28:00,21.815,21.865,21.815,21.825,-1,-1,-1.0
2022-01-27 18:29:00,21.825,21.855,21.765,21.785,-1,-1,-1.0
2022-01-27 18:30:00,21.785,21.815,21.745,21.805,-1,-1,-1.0
2022-01-27 18:31:00,21.805,21.905,21.795,21.845,-1,-1,-1.0
2022-01-27 18:32:00,21.845,21.885,21.82,21.835,-1,-1,-1.0
2022-01-27 18:33:00,21.835,21.925,21.835,21.915,-1,-1,-1.0
2022-01-27 18:34:00,21.915,21.965,21.905,21.935,-1,-1,-1.0
2022-01-27 18:35:00,21.935,21.965,21.895,21.925,-1,-1,-1.0
2022-01-27 18:36:00,21.925,21.995,21.925,21.965,-1,-1,-1.0
2022-01-27 18:37:00,21.965,21.985,21.905,21.905,-1,-1,-1.0
2022-01-27 18:38:00,21.905,21.925,21.855,21.885,-1,-1,-1.0
2022-01-27 18:39:00,21.885,21.905,21.855,21.865,-1,-1,-1.0
2022-01-27 18:40:00,21.865,22.025,21.855,21.995,-1,-1,-1.0
2022-01-27 18:41:00,21.995,22.035,21.945,21.955,-1,-1,-1.0
2022-01-27 18:42:00,21.955,21.965,21.905,21.955,-1,-1,-1.0
2022-01-27 18:43:00,21.955,22.025,21.945,22.005,-1,-1,-1.0
2022-01-27 18:44:00,22.005,22.025,21.965,21.995,-1,-1,-1.0
2022-01-27 18:45:00,21.995,22.035,21.98,21.985,-1,-1,-1.0
2022-01-27 18:46:00,21.985,22.06,21.985,22.055,-1,-1,-1.0
2022-01-27 18:47:00,22.055,22.065,22.015,22.025,-1,-1,-1.0
2022-01-27 18:48:00,22.025,22.025,21.945,21.985,-1,-1,-1.0
2022-01-27 18:49:00,21.985,21.995,21.945,21.945,-1,-1,-1.0
2022-01-27 18:50:00,21.945,21.955,21.875,21.915,-1,-1,-1.0
2022-01-27 18:51:00,21.915,21.935,21.835,21.845,-1,-1,-1.0
2022-01-27 18:52:00,21.845,21.905,21.835,21.845,-1,-1,-1.0
2022-01-27 18:53:00,21.845,21.915,21.835,21.905,-1,-1,-1.0
2022-01-27 18:54:00,21.905,21.925,21.865,21.885,-1,-1,-1.0
2022-01-27 18:55:00,21.885,21.885,21.825,21.865,-1,-1,-1.0
2022-01-27 18:56:00,21.865,21.875,21.815,21.825,-1,-1,-1.0
2022-01-27 18:57:00,21.825,21.825,21.775,21.815,-1,-1,-1.0
2022-01-27 18:58:00,21.815,21.895,21.795,21.865,-1,-1,-1.0
2022-01-27 18:59:00,21.865,21.865,21.805,21.805,-1,-1,-1.0
2022-01-27 19:00:00,21.805,21.815,21.705,21.745,-1,-1,-1.0
2022-01-27 19:01:00,21.745,21.805,21.745,21.785,-1,-1,-1.0
2022-01-27 19:02:00,21.785,21.815,21.765,21.765,-1,-1,-1.0
2022-01-27 19:03:00,21.765,21.805,21.745,21.765,-1,-1,-1.0
2022-01-27 19:04:00,21.765,21.835,21.735,21.815,-1,-1,-1.0
2022-01-27 19:05:00,21.815,21.815,21.735,21.745,-1,-1,-1.0
2022-01-27 19:06:00,21.745,21.775,21.745,21.775,-1,-1,-1.0
2022-01-27 19:07:00,21.775,21.775,21.715,21.745,-1,-1,-1.0
2022-01-27 19:08:00,21.745,21.765,21.725,21.735,-1,-1,-1.0
2022-01-27 19:09:00,21.735,21.745,21.725,21.735,-1,-1,-1.0
2022-01-27 19:10:00,21.735,21.745,21.685,21.695,-1,-1,-1.0
2022-01-27 19:11:00,21.695,21.725,21.675,21.685,-1,-1,-1.0
2022-01-27 19:12:00,21.685,21.695,21.675,21.675,-1,-1,-1.0
2022-01-27 19:13:00,21.675,21.695,21.655,21.695,-1,-1,-1.0
2022-01-27 19:14:00,21.695,21.695,21.655,21.695,-1,-1,-1.0
2022-01-27 19:15:00,21.695,21.695,21.625,21.645,-1,-1,-1.0
2022-01-27 19:16:00,21.645,21.695,21.615,21.675,-1,-1,-1.0
2022-01-27 19:17:00,21.675,21.675,21.575,21.585,-1,-1,-1.0
2022-01-27 19:18:00,21.585,21.615,21.585,21.615,-1,-1,-1.0
2022-01-27 19:19:00,21.615,21.615,21.565,21.615,-1,-1,-1.0
2022-01-27 19:20:00,21.615,21.615,21.575,21.595,-1,-1,-1.0
2022-01-27 19:21:00,21.595,21.595,21.565,21.575,-1,-1,-1.0
2022-01-27 19:22:00,21.575,21.575,21.515,21.535,-1,-1,-1.0
2022-01-27 19:23:00,21.535,21.595,21.515,21.585,-1,-1,-1.0
2022-01-27 19:24:00,21.585,21.615,21.575,21.575,-1,-1,-1.0
2022-01-27 19:25:00,21.575,21.625,21.575,21.585,-1,-1,-1.0
2022-01-27 19:26:00,21.585,21.635,21.575,21.625,-1,-1,-1.0
2022-01-27 19:27:00,21.625,21.635,21.575,21.575,-1,-1,-1.0
